ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region
"You don't want these shirts, you NEED them!

Get one here ==> https://truepatriotwear.com/collections/t-shirts",2019-08-15T04:02:31+0000,True Patriot Wear LLC,0,99,0,999,0.013514,Alabama,0.081081,Pennsylvania,0.013514,New Jersey,0.013514,New Mexico,0.033784,New York,0.060811,North Carolina,0.081081,Ohio,0.006757,Oklahoma,0.013514,Oregon,0.006757,Rhode Island,0.006757,Nevada,0.033784,South Carolina,0.02027,Tennessee,0.074324,Texas,0.013514,Utah,0.006757,Virginia,0.040541,Washington,0.013514,West Virginia,0.013514,Wisconsin,0.013514,New Hampshire,0.006757,Nebraska,0.006757,Alaska,0.013514,Illinois,0.02027,Arizona,0.02027,Arkansas,0.087838,California,0.006757,Colorado,0.006757,Delaware,0.060811,Florida,0.006757,Georgia,0.067568,Indiana,0.006757,Montana,0.040541,Iowa,0.006757,Kansas,0.013514,Kentucky,0.006757,Maine,0.013514,Massachusetts,0.013514,Michigan,0.006757,Mississippi,0.013514,Missouri,0.013514,Wyoming,,,,,,,,,,,,,,,,,,,,,,
"You don't want these shirts, you NEED them!

Get one here ==> https://truepatriotwear.com/collections/t-shirts",2019-08-15T04:01:26+0000,True Patriot Wear LLC,0,99,0,999,0.014493,Alabama,0.025362,New York,0.025362,Illinois,0.043478,Kentucky,0.014493,Louisiana,0.028986,Massachusetts,0.039855,Michigan,0.014493,Mississippi,0.021739,Missouri,0.021739,New Jersey,0.061594,North Carolina,0.047101,Georgia,0.068841,Ohio,0.014493,Oregon,0.061594,Pennsylvania,0.028986,South Carolina,0.036232,Tennessee,0.061594,Texas,0.014493,Utah,0.018116,Washington,0.007246,Idaho,0.054348,Florida,0.028986,Indiana,0.018116,Oklahoma,0.018116,Iowa,0.01087,Kansas,0.007246,Maryland,0.01087,Minnesota,0.003623,Montana,0.007246,Nebraska,0.003623,New Hampshire,0.003623,New Mexico,0.007246,South Dakota,0.01087,Connecticut,0.014493,Virginia,0.014493,West Virginia,0.003623,Wyoming,0.003623,Alaska,0.018116,Arizona,0.018116,Arkansas,0.054348,California,0.007246,Colorado,0.01087,Wisconsin,,,,,,,,,,,,,,,,,,
"FREE BRACELET OFFER HAPPENING NOW!!! 😱

Continue to support MAKING AMERICA GREAT and take advantage of this CRAZY OFFER! 🇺🇸

Get these limited edition Trump Bracelets FOR FREE!",2019-08-15T04:00:33+0000,The Daily Patriot,0,99,0,999,0.018018,Alabama,0.027027,Oklahoma,0.009009,New Hampshire,0.018018,New Jersey,0.009009,New Mexico,0.036036,New York,0.018018,North Carolina,0.063063,Ohio,0.009009,Oregon,0.054054,Missouri,0.072072,Pennsylvania,0.009009,South Carolina,0.027027,Tennessee,0.09009,Texas,0.009009,Virginia,0.018018,Washington,0.009009,Nevada,0.036036,Michigan,0.018018,Alaska,0.018018,Illinois,0.045045,Arizona,0.018018,Arkansas,0.036036,California,0.081081,Florida,0.018018,Georgia,0.009009,Idaho,0.036036,Indiana,0.018018,Massachusetts,0.009009,Iowa,0.027027,Kansas,0.036036,Kentucky,0.018018,Louisiana,0.018018,Maine,0.045045,Maryland,0.018018,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FREE BRACELET OFFER HAPPENING NOW!!! 😱

Continue to support MAKING AMERICA GREAT and take advantage of this CRAZY OFFER! 🇺🇸

Get these limited edition Trump Bracelets FOR FREE!",2019-08-15T04:00:33+0000,The Daily Patriot,0,99,0,999,0.090909,Arkansas,0.090909,Colorado,0.090909,Idaho,0.090909,Michigan,0.090909,New York,0.090909,Oklahoma,0.090909,Oregon,0.181818,Pennsylvania,0.090909,South Carolina,0.090909,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FREE BRACELET OFFER HAPPENING NOW!!! 😱

Continue to support MAKING AMERICA GREAT and take advantage of this CRAZY OFFER! 🇺🇸

Get these limited edition Trump Bracelets FOR FREE!",2019-08-15T04:00:33+0000,The Daily Patriot,0,99,0,999,0.025316,Alabama,0.025316,Missouri,0.012658,West Virginia,0.025316,Washington,0.037975,Virginia,0.101266,Texas,0.050633,Tennessee,0.063291,Pennsylvania,0.012658,Oklahoma,0.075949,Ohio,0.050633,North Carolina,0.075949,New York,0.012658,New Mexico,0.037975,New Jersey,0.025316,Nebraska,0.012658,Minnesota,0.025316,Arizona,0.025316,Michigan,0.012658,Maine,0.012658,Louisiana,0.012658,Kentucky,0.012658,Kansas,0.012658,Iowa,0.063291,Indiana,0.012658,Illinois,0.063291,Florida,0.012658,Delaware,0.012658,Connecticut,0.012658,Colorado,0.037975,California,0.012658,Arkansas,0.012658,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FREE BRACELET OFFER HAPPENING NOW!!! 😱

Continue to support MAKING AMERICA GREAT and take advantage of this CRAZY OFFER! 🇺🇸

Get these limited edition Trump Bracelets FOR FREE!",2019-08-15T04:00:33+0000,The Daily Patriot,0,99,0,999,0.009009,Alabama,0.009009,Montana,0.027027,West Virginia,0.009009,Washington,0.009009,Virginia,0.117117,Texas,0.018018,Tennessee,0.009009,South Carolina,0.099099,Pennsylvania,0.009009,Oklahoma,0.054054,Ohio,0.081081,New York,0.027027,New Jersey,0.009009,New Hampshire,0.009009,Nevada,0.036036,Missouri,0.045045,California,0.009009,Mississippi,0.018018,Minnesota,0.036036,Michigan,0.027027,Massachusetts,0.027027,Maryland,0.009009,Louisiana,0.027027,Kentucky,0.063063,Indiana,0.045045,Illinois,0.009009,Idaho,0.027027,Georgia,0.063063,Florida,0.009009,Connecticut,0.018018,Colorado,0.036036,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FREE BRACELET OFFER HAPPENING NOW!!! 😱

Continue to support MAKING AMERICA GREAT and take advantage of this CRAZY OFFER! 🇺🇸

Get these limited edition Trump Bracelets FOR FREE!",2019-08-15T04:00:33+0000,The Daily Patriot,0,99,0,999,0.031746,Alabama,0.015873,Missouri,0.015873,Wisconsin,0.015873,Washington,0.047619,Virginia,0.031746,Texas,0.063492,Tennessee,0.015873,South Dakota,0.031746,Pennsylvania,0.079365,Ohio,0.031746,North Carolina,0.015873,New York,0.031746,New Jersey,0.015873,Nebraska,0.015873,Montana,0.047619,Mississippi,0.015873,Arizona,0.063492,Michigan,0.015873,Massachusetts,0.015873,Maryland,0.015873,Maine,0.015873,Louisiana,0.031746,Kentucky,0.047619,Kansas,0.047619,Indiana,0.047619,Illinois,0.015873,Georgia,0.047619,Florida,0.063492,California,0.031746,Arkansas,0.015873,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FREE BRACELET OFFER HAPPENING NOW!!! 😱

Continue to support MAKING AMERICA GREAT and take advantage of this CRAZY OFFER! 🇺🇸

Get these limited edition Trump Bracelets FOR FREE!",2019-08-15T04:00:33+0000,The Daily Patriot,0,99,0,999,0.076923,Arkansas,0.153846,California,0.076923,Florida,0.153846,Illinois,0.153846,Kentucky,0.076923,Missouri,0.076923,Oklahoma,0.076923,Pennsylvania,0.153846,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FREE BRACELET OFFER HAPPENING NOW!!! 😱

Continue to support MAKING AMERICA GREAT and take advantage of this CRAZY OFFER! 🇺🇸

Get these limited edition Trump Bracelets FOR FREE!",2019-08-15T04:00:33+0000,The Daily Patriot,0,99,0,999,0.035714,California,0.035714,Connecticut,0.142857,Florida,0.035714,Idaho,0.035714,Illinois,0.071429,Indiana,0.035714,Louisiana,0.071429,Massachusetts,0.035714,Michigan,0.071429,New Mexico,0.107143,Ohio,0.035714,Oklahoma,0.178571,Pennsylvania,0.035714,Tennessee,0.071429,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FREE BRACELET OFFER HAPPENING NOW!!! 😱

Continue to support MAKING AMERICA GREAT and take advantage of this CRAZY OFFER! 🇺🇸

Get these limited edition Trump Bracelets FOR FREE!",2019-08-15T04:00:33+0000,The Daily Patriot,0,99,0,999,0.018182,Arizona,0.036364,New Mexico,0.054545,Virginia,0.018182,Utah,0.090909,Texas,0.054545,Tennessee,0.018182,South Dakota,0.018182,South Carolina,0.018182,Oklahoma,0.072727,Ohio,0.090909,North Carolina,0.018182,New Jersey,0.036364,California,0.018182,Missouri,0.018182,Mississippi,0.054545,Minnesota,0.072727,Michigan,0.018182,Massachusetts,0.018182,Iowa,0.054545,Indiana,0.018182,Idaho,0.127273,Florida,0.018182,Connecticut,0.036364,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FREE BRACELET OFFER HAPPENING NOW!!! 😱

Continue to support MAKING AMERICA GREAT and take advantage of this CRAZY OFFER! 🇺🇸

Get these limited edition Trump Bracelets FOR FREE!",2019-08-15T04:00:33+0000,The Daily Patriot,0,99,0,999,0.222222,Florida,0.111111,Georgia,0.111111,Kentucky,0.111111,Massachusetts,0.111111,Minnesota,0.111111,Oklahoma,0.111111,Oregon,0.111111,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Limited Edition 2020 Trump Coin! Click below and GET YOURS NOW! 😱😱😱,2019-08-15T04:00:26+0000,The Daily Patriot,500,999,50000,99999,5.9E-5,"Washington, District of Columbia",0.045842,Pennsylvania,0.008781,Nevada,0.006297,New Hampshire,0.012321,New Jersey,0.006004,New Mexico,0.038293,New York,0.034519,North Carolina,0.00266,North Dakota,0.062935,Ohio,0.020418,Oklahoma,0.014687,Oregon,0.003814,Rhode Island,0.004576,Montana,0.019166,South Carolina,0.003599,South Dakota,0.025972,Tennessee,0.087147,Texas,0.006258,Utah,0.00264,Vermont,0.017171,Virginia,0.016721,Washington,0.01367,West Virginia,0.017465,Wisconsin,0.006024,Nebraska,0.030861,Missouri,0.021435,Alabama,0.005711,Idaho,0.003364,Alaska,0.017993,Arizona,0.01766,Arkansas,0.051788,California,0.012517,Colorado,0.00661,Connecticut,0.00219,Delaware,0.069115,Florida,0.028945,Georgia,0.001741,Hawaii,0.032015,Illinois,0.013318,Mississippi,0.041442,Indiana,0.011597,Iowa,0.012497,Kansas,0.028162,Kentucky,0.021572,Louisiana,0.006376,Maine,0.010854,Maryland,0.013729,Massachusetts,0.043867,Michigan,0.014335,Minnesota,0.003266,Wyoming,,
Limited Edition 2020 Trump Coin! Click below and GET YOURS NOW! 😱😱😱,2019-08-15T04:00:26+0000,The Daily Patriot,500,999,50000,99999,1.6E-5,Unknown,0.042202,Pennsylvania,0.011257,Nevada,0.00575,New Hampshire,0.013093,New Jersey,0.007472,New Mexico,0.038303,New York,0.030977,North Carolina,0.003298,North Dakota,0.057536,Ohio,0.016878,Oklahoma,0.016748,Oregon,0.003151,Rhode Island,0.004483,Montana,0.017722,South Carolina,0.003769,South Dakota,0.024788,Tennessee,0.091958,Texas,0.006741,Utah,0.002014,Vermont,0.018648,Virginia,0.021572,Washington,0.011355,West Virginia,0.018291,Wisconsin,0.006904,Nebraska,0.026592,Missouri,0.019899,Alabama,0.00359,Hawaii,0.004256,Alaska,0.020744,Arizona,0.015204,Arkansas,0.073748,California,0.013564,Colorado,0.006952,Connecticut,0.002307,Delaware,0.000455,"Washington, District of Columbia",0.06725,Florida,0.027322,Georgia,0.006871,Idaho,0.011907,Mississippi,0.031806,Illinois,0.035672,Indiana,0.011988,Iowa,0.010786,Kansas,0.022579,Kentucky,0.018096,Louisiana,0.006563,Maine,0.010331,Maryland,0.014506,Massachusetts,0.044281,Michigan,0.014945,Minnesota,0.002859,Wyoming
Limited Edition 2020 Trump Coin! Click below and GET YOURS NOW! 😱😱😱,2019-08-15T04:00:26+0000,The Daily Patriot,500,999,50000,99999,2.1E-5,"Washington, District of Columbia",0.041353,Pennsylvania,0.00985,Nevada,0.006028,New Hampshire,0.011929,New Jersey,0.006637,New Mexico,0.036334,New York,0.031923,North Carolina,0.003402,North Dakota,0.06265,Ohio,0.020729,Oklahoma,0.017285,Oregon,0.002583,Rhode Island,0.004599,Montana,0.017726,South Carolina,0.003969,South Dakota,0.027492,Tennessee,0.086235,Texas,0.007204,Utah,0.002667,Vermont,0.018377,Virginia,0.021548,Washington,0.01342,West Virginia,0.016634,Wisconsin,0.006511,Nebraska,0.030411,Missouri,0.02075,Alabama,0.008191,Idaho,0.004515,Alaska,0.019154,Arizona,0.016424,Arkansas,0.059646,California,0.013798,Colorado,0.005965,Connecticut,0.002163,Delaware,0.06727,Florida,0.030327,Georgia,0.002289,Hawaii,0.028563,Illinois,0.012958,Mississippi,0.041479,Indiana,0.012748,Iowa,0.012181,Kansas,0.025623,Kentucky,0.020057,Louisiana,0.006805,Maine,0.010354,Maryland,0.01069,Massachusetts,0.041101,Michigan,0.015815,Minnesota,0.003612,Wyoming,,
"IN HONOR OF 2020 WE HAVE A SPECIAL OFFER!!! 😱😱

We will continue to push a positive narrative on this country and we will continue to MAKE THIS COUNTRY GREAT AGAIN! 

Limited Edition 2020 Trump Coin FOR FREE! Click below and GET YOURS NOW! 😱😱😱",2019-08-15T04:00:26+0000,The Daily Patriot,0,99,5000,9999,0.004556,Montana,0.018442,Oklahoma,0.009764,Nebraska,0.010414,Nevada,0.006509,New Hampshire,0.00933,New Jersey,0.007377,New Mexico,0.037535,New York,0.033196,North Carolina,0.003255,North Dakota,0.054893,Ohio,0.018876,Oregon,0.011282,Mississippi,0.044695,Pennsylvania,0.002821,Rhode Island,0.021046,South Carolina,0.003255,South Dakota,0.025385,Tennessee,0.089607,Texas,0.006075,Utah,0.017791,Virginia,0.020612,Washington,0.015839,West Virginia,0.027989,Missouri,0.016273,Minnesota,0.002387,Vermont,0.030592,Georgia,0.003471,Wyoming,0.022998,Alabama,0.002604,Alaska,0.022348,Arizona,0.019093,Arkansas,0.059883,California,0.014103,Colorado,0.004339,Connecticut,0.00217,Delaware,0.053808,Florida,0.004773,Hawaii,0.035149,Michigan,0.007811,Idaho,0.033413,Illinois,0.040573,Indiana,0.015405,Iowa,0.01432,Kansas,0.025819,Kentucky,0.016706,Louisiana,0.007377,Maine,0.01432,Maryland,0.011933,Massachusetts,0.017791,Wisconsin,,,,
"IN HONOR OF 2020 WE HAVE A SPECIAL OFFER!!! 😱😱

We will continue to push a positive narrative on this country and we will continue to MAKE THIS COUNTRY GREAT AGAIN! 

Limited Edition 2020 Trump Coin FOR FREE! Click below and GET YOURS NOW! 😱😱😱",2019-08-15T04:00:26+0000,The Daily Patriot,0,99,1000,4999,0.000248,"Washington, District of Columbia",0.023585,Oklahoma,0.011172,Mississippi,0.02855,Missouri,0.009186,Nebraska,0.00993,Nevada,0.011172,New Jersey,0.008441,New Mexico,0.031778,New York,0.033019,North Carolina,0.003972,North Dakota,0.062562,Ohio,0.042453,Pennsylvania,0.035501,Michigan,0.002979,Rhode Island,0.01862,South Carolina,0.004469,South Dakota,0.031778,Tennessee,0.083664,Texas,0.008937,Utah,0.001738,Vermont,0.019116,Virginia,0.014399,Washington,0.016385,West Virginia,0.015392,Minnesota,0.013406,Massachusetts,0.008441,Idaho,0.01142,Colorado,0.013903,Kansas,0.004469,Montana,0.007696,New Hampshire,0.014151,Oregon,0.003227,Wyoming,0.003476,Alaska,0.027805,Alabama,0.019364,Arizona,0.01713,Arkansas,0.054121,California,0.00571,Connecticut,0.012413,Maryland,0.001986,Delaware,0.058838,Florida,0.031529,Georgia,0.002483,Hawaii,0.027805,Illinois,0.033267,Indiana,0.015144,Iowa,0.029047,Kentucky,0.025819,Louisiana,0.007448,Maine,0.020854,Wisconsin,,
"Continue to show your pride and help KEEP AMERICA GREAT! 🇺🇸

🇺🇸🇺🇸 GET YOUR 2020 COIN FREE WHILE SUPPLIES LAST 🇺🇸🇺🇸",2019-08-15T04:00:03+0000,The Daily Patriot,500,999,10000,49999,0.0003,"Washington, District of Columbia",0.044531,Pennsylvania,0.007911,Nevada,0.007971,New Hampshire,0.014744,New Jersey,0.005874,New Mexico,0.039676,New York,0.038358,North Carolina,0.002817,North Dakota,0.06371,Ohio,0.019778,Oklahoma,0.013665,Oregon,0.003236,Rhode Island,0.004016,Montana,0.020018,South Carolina,0.002757,South Dakota,0.028828,Tennessee,0.079473,Texas,0.005334,Utah,0.002218,Vermont,0.020078,Virginia,0.018879,Washington,0.015103,West Virginia,0.015823,Wisconsin,0.006473,Nebraska,0.025772,Missouri,0.019239,Alabama,0.006473,Idaho,0.002877,Alaska,0.019718,Arizona,0.016122,Arkansas,0.05436,California,0.011867,Colorado,0.007672,Connecticut,0.002457,Delaware,0.071022,Florida,0.035181,Georgia,0.001438,Hawaii,0.029248,Illinois,0.013485,Mississippi,0.037219,Indiana,0.012526,Iowa,0.011627,Kansas,0.028648,Kentucky,0.019299,Louisiana,0.007072,Maine,0.014984,Maryland,0.015283,Massachusetts,0.038478,Michigan,0.013006,Minnesota,0.003356,Wyoming,,
Limited Edition 2020 Trump Coin! Click below and GET YOURS NOW! 😱😱😱,2019-08-15T02:18:36+0000,The Daily Patriot,100,499,10000,49999,0.020024,Alabama,0.003731,Rhode Island,0.006812,New Hampshire,0.011159,New Jersey,0.006675,New Mexico,0.040561,New York,0.032175,North Carolina,0.003594,North Dakota,0.064077,Ohio,0.018997,Oklahoma,0.017114,Oregon,0.049564,Pennsylvania,0.015711,South Carolina,0.00688,Nebraska,0.003389,South Dakota,0.024987,Tennessee,0.077323,Texas,0.007051,Utah,0.002636,Vermont,0.018929,Virginia,0.018176,Washington,0.014821,West Virginia,0.017491,Wisconsin,0.003902,Wyoming,0.007804,Nevada,0.00445,Montana,0.003149,Alaska,0.030156,Illinois,0.020435,Arizona,0.016225,Arkansas,0.056033,California,0.014753,Colorado,0.006264,Connecticut,0.001814,Delaware,0.068663,Florida,0.029745,Georgia,0.002225,Hawaii,0.005956,Idaho,0.03974,Indiana,0.031046,Missouri,0.013726,Iowa,0.013349,Kansas,0.02509,Kentucky,0.01578,Louisiana,0.007359,Maine,0.010714,Maryland,0.014718,Massachusetts,0.046825,Michigan,0.018552,Minnesota,0.00955,Mississippi,0.000103,"Washington, District of Columbia",,
Limited Edition 2020 Trump Coin! Click below and GET YOURS NOW! 😱😱😱,2019-08-15T02:18:36+0000,The Daily Patriot,500,999,50000,99999,6.2E-5,"Washington, District of Columbia",0.021552,Oklahoma,0.003903,Montana,0.006354,Nebraska,0.008264,Nevada,0.005772,New Hampshire,0.014763,New Jersey,0.005295,New Mexico,0.037955,New York,0.042689,North Carolina,0.002678,North Dakota,0.05359,Ohio,0.013185,Oregon,0.015489,Mississippi,0.044724,Pennsylvania,0.021448,South Carolina,0.002782,South Dakota,0.030439,Tennessee,0.082596,Texas,0.005627,Utah,0.0234,Virginia,0.015489,Washington,0.015759,West Virginia,0.012147,Wisconsin,0.029567,Missouri,0.010278,Minnesota,0.002782,Rhode Island,0.038101,Georgia,0.001703,Vermont,0.028051,Alabama,0.003281,Alaska,0.021137,Arizona,0.017566,Arkansas,0.045472,California,0.009198,Colorado,0.006125,Connecticut,0.003073,Delaware,0.085088,Florida,0.001453,Hawaii,0.038059,Michigan,0.006374,Idaho,0.025788,Illinois,0.03563,Indiana,0.008783,Iowa,0.011088,Kansas,0.029027,Kentucky,0.02313,Louisiana,0.005834,Maine,0.011731,Maryland,0.011939,Massachusetts,0.003779,Wyoming,,
Limited Edition 2020 Trump Coin! Click below and GET YOURS NOW! 😱😱😱,2019-08-15T02:18:36+0000,The Daily Patriot,100,499,10000,49999,0.002417,Delaware,0.018183,Oregon,0.007278,Nebraska,0.009302,Nevada,0.007305,New Hampshire,0.013085,New Jersey,0.006411,New Mexico,0.041463,New York,0.029849,North Carolina,0.003232,North Dakota,0.059304,Ohio,0.019076,Oklahoma,0.045037,Pennsylvania,0.030401,Missouri,0.003101,Rhode Island,0.017105,South Carolina,0.003784,South Dakota,0.026171,Tennessee,0.081928,Texas,0.006911,Utah,0.019891,Virginia,0.02039,Washington,0.01235,West Virginia,0.019208,Wisconsin,0.005176,Montana,0.011246,Mississippi,0.027668,Georgia,0.002286,Hawaii,0.003101,Vermont,0.019733,Alabama,0.003652,Alaska,0.02039,Arizona,0.015319,Arkansas,0.058411,California,0.013479,Colorado,0.007883,Connecticut,0.000289,"Washington, District of Columbia",0.062694,Florida,0.007068,Idaho,0.018367,Minnesota,0.032004,Illinois,0.039676,Indiana,0.01298,Iowa,0.011982,Kansas,0.023096,Kentucky,0.018262,Louisiana,0.007462,Maine,0.009906,Maryland,0.015371,Massachusetts,0.044774,Michigan,0.004546,Wyoming,,
